RecordID,Measurementtimestamp,VehicleID,FleetID,TruckID,Region,OperationalHours,Mileage,EngineHealth,SensorData,VehicleSpeedSensor,Vibration,EngineLoad,EngineCoolantTemp,IntakeManifoldPressure,EngineRPM,SpeedOBD,IntakeAirTemp,MassAirFlowRate,ThrottlePosManifold,VoltageControlModule,AmbientAirTemp,AccelPedalPosD,EngineOilTemp,SpeedGPS,GPSLongitude,GPSLatitude,GPSBearing,GPSAltitude,TurboBoostAndVcmGauge,TripDistance,LitresPer100kmInst,AccelSsorTotal,CO2InGPerKmInst,TripTimeJourney,MaintenanceFlag
601,2/22/2016 16:09,1830,66,58,3,2306,14747,0.777197014,7.239245334,121,2.264848834,27.97396591,77,131,749,60,17,11.44827352,49.54019564,14.16041913,-6,95.65125342,99,97,16.95021366,-39.94680138,44.22034727,3915,50.92252231,158.6781766,15.6714696,8.785908223,267.2726323,30,0
602,2/22/2016 16:09,1786,70,488,4,4020,51692,0.731040834,43.75536423,12,1.49985099,40.86523404,95,44,3470,0,22,157.0634551,3.25333541,14.8949064,-12,89.69542328,129,24,-119.8930103,-33.28361269,317.9514398,2989,1.902675198,340.2845233,23.59703153,2.791141453,403.2327104,73,0
603,2/22/2016 16:09,1603,41,428,1,4888,176302,0.957741303,98.01428374,80,2.52664363,21.39158047,88,125,3164,19,17,43.85089509,74.20131219,12.10310933,30,88.201763,80,95,11.79348577,-27.42665555,92.7411849,2876,93.16616658,305.7497073,21.66780494,6.411305126,373.1218573,129,1
604,2/22/2016 16:09,1057,63,281,3,433,61777,0.860135951,0.988152062,27,2.290286829,55.36239593,113,55,625,124,2,86.65089512,5.539263319,14.98474126,49,82.56646174,103,97,-141.2400949,85.39644732,250.1658001,2745,33.65809578,785.0449555,29.68828764,4.096764915,401.9975029,189,0
605,2/22/2016 16:09,1950,32,279,3,810,67108,0.563003086,36.68545677,15,4.726276001,22.62524006,78,156,810,135,36,124.1642006,5.890099847,14.36606378,17,29.33665046,88,72,160.9002207,11.12442102,2.174038982,4787,65.4234652,830.5055768,20.62774717,0.204669628,169.3008724,29,1
606,2/22/2016 16:09,1345,20,236,1,5293,175878,0.67726998,67.3262856,35,0.192592982,92.72595102,107,49,1311,103,-8,22.97267281,36.26767863,11.02562402,22,55.6436808,97,130,-125.5580864,81.9815576,198.1520817,316,39.72111345,423.3103894,8.772381103,3.226361794,495.9484021,265,2
607,2/22/2016 16:09,1740,57,443,3,4002,112008,0.965789885,15.89169046,90,2.035273474,26.9791336,104,132,2776,39,15,93.68052666,36.10484057,13.99167412,21,58.30379828,96,82,-163.1298271,36.78761574,23.24039486,761,92.65750305,168.6146518,27.84470833,3.115040436,337.850991,21,0
608,2/22/2016 16:09,1473,98,385,1,992,55387,0.862667074,56.07336416,96,1.770847626,71.20220459,76,51,696,61,47,18.53880278,26.71575909,13.15828783,36,94.11108267,139,127,-27.57329347,64.24912379,335.0246219,985,27.86764026,141.1844939,8.00747138,1.20073985,225.4501993,123,0
609,2/22/2016 16:09,1116,50,353,2,2745,197896,0.797137557,25.81903586,1,1.194886516,39.39552214,73,53,3410,88,-7,88.03956202,94.55631925,13.90329269,37,24.858473,91,101,-54.34011145,-77.08832294,283.9480283,411,84.77240368,873.8700874,24.66654055,2.885765781,146.5167036,163,2
610,2/22/2016 16:09,1829,80,399,4,1346,141590,0.779535795,22.27686916,1,2.776599904,89.35749436,75,183,2396,16,37,37.38284551,32.62518843,12.04079285,32,54.70276669,79,54,-148.6754894,-86.64630784,70.18730965,3674,19.62516871,40.81828871,22.43137532,5.315028313,131.0708619,242,0
611,2/22/2016 16:09,1790,25,128,1,2197,186422,0.699049233,89.49835507,127,3.108896863,31.54380182,103,93,2340,28,46,14.11931297,12.09150831,11.19993149,-14,15.66383397,88,23,95.37399647,10.81247226,43.66237354,4513,93.99859944,464.8232214,9.825191497,5.114264191,289.9292597,62,1
612,2/22/2016 16:09,1126,12,337,3,6924,11277,0.792600731,20.3280479,100,0.150011021,1.591754465,85,178,1842,35,7,48.301352,95.95087284,14.3650448,48,5.776105874,90,53,99.15654314,32.47468473,303.3870117,3869,83.1156068,598.9948718,28.3045497,9.824653951,305.1325188,166,0
613,2/22/2016 16:09,1392,71,482,3,9881,80877,0.885832207,37.65517108,68,3.413182557,10.61079145,79,152,3800,8,0,132.0704185,62.40883201,13.6721314,42,19.09033629,143,34,-81.57866891,-80.02169436,46.85821956,2563,51.4043978,203.0002978,27.41583215,8.592830235,186.2824093,129,2
614,2/22/2016 16:09,1907,39,209,2,4446,122120,0.563768838,16.95975049,69,1.97506949,6.786673496,105,154,790,128,29,164.5365641,0.025991799,13.50601415,12,12.25770363,148,54,15.0147533,-39.89525317,17.78576325,2786,60.58995538,748.1612754,19.49228122,6.963347723,377.9984346,231,1
615,2/22/2016 16:09,1640,17,436,2,658,183630,0.98491532,28.38877398,49,4.622831061,31.00065783,83,61,2566,45,-3,120.1875065,33.71611131,13.19988053,35,12.8558176,113,57,-35.19085431,70.78651345,108.0201621,2282,54.7491218,387.5507625,21.54734319,4.333541064,475.135688,201,2
616,2/22/2016 16:09,1057,45,186,2,931,28613,0.619682435,29.31066801,95,3.743220692,67.24091545,76,77,2216,38,38,25.9931453,90.06109336,13.33827223,-8,75.79788218,77,12,86.90414747,0.985900957,60.02669493,3300,73.84489784,30.54409118,27.31840979,5.677746518,134.0795157,14,0
617,2/22/2016 16:09,1633,11,169,2,7366,137031,0.723871341,32.67730238,136,2.61765665,51.61295698,71,139,2767,88,38,14.87980474,56.6759343,12.80361777,-8,45.34591782,146,98,7.855173647,-37.43832329,194.1827893,1113,10.98761381,739.0080921,12.1048711,1.101276515,241.0788833,224,0
618,2/22/2016 16:09,1512,70,172,2,4941,57100,0.511357812,64.10669368,121,4.762376971,24.90146401,100,144,501,91,-7,194.0129299,31.78685099,13.50188623,6,86.86199647,83,90,135.5587575,-81.04829327,27.80327683,3235,44.86960216,531.9249868,9.336856416,5.585264307,299.5858204,230,1
619,2/22/2016 16:09,1750,23,260,4,6530,185789,0.775172961,74.25927431,129,3.468280823,99.87648148,98,156,679,71,28,183.6513865,16.42886145,12.22902676,0,21.5796135,90,89,146.6590565,61.68660712,45.71763346,784,42.4535533,185.7555523,26.47462078,0.383561368,416.9973335,212,2
620,2/22/2016 16:09,1801,91,205,1,7555,142008,0.690933424,51.06697195,72,4.059510849,6.56998646,86,191,1927,112,6,160.6328183,71.17996807,14.55373011,6,70.79711479,126,13,-154.5207169,11.4448501,268.8118634,4855,40.9348891,78.83264707,17.19310957,1.10713359,302.567419,12,0
621,2/22/2016 16:09,1095,70,452,2,2044,164750,0.624877936,61.04759809,133,4.786189593,62.32109532,85,85,1381,5,3,110.7213214,55.56839208,14.51795915,23,30.53878374,81,30,-73.60107502,-87.99046627,333.192736,951,81.5538729,218.8219902,24.35718124,0.532651778,158.5890024,146,2
622,2/22/2016 16:09,1637,38,135,2,1373,159114,0.992762127,81.3268747,96,4.462658276,80.16331152,76,87,3558,113,10,75.19649458,78.67574369,11.66639687,8,67.11876091,115,139,-157.8201176,-87.93089787,165.8330826,1590,41.97079507,571.0299396,11.38588156,8.784468999,142.7620329,41,1
623,2/22/2016 16:09,1117,2,46,4,7818,147714,0.714070571,99.95606613,120,0.446295102,95.80146981,119,135,2734,40,-3,169.7992497,59.68084099,12.13240958,-18,51.70355615,130,136,-160.1705541,-52.07049615,268.209917,4912,48.50601777,799.5760521,20.05858217,0.3783729,442.6482082,199,1
624,2/22/2016 16:09,1559,86,9,1,1061,111940,0.707148182,45.65059863,18,1.130067531,35.44236546,84,14,1910,113,-6,156.3816282,80.33634124,13.73850517,19,14.77638497,131,66,87.0055672,-71.03162833,206.6577092,2841,93.09250849,902.8006386,9.43011212,2.002779461,320.6815868,23,0
625,2/22/2016 16:09,1600,84,471,2,6953,24923,0.731551632,93.64344956,116,3.184928592,57.01808972,97,163,763,8,21,88.77967497,26.19497389,12.12241003,-18,94.61034475,85,139,-57.25143081,-39.24070264,135.1762857,2571,93.69901583,0.866777276,26.03829493,6.448982146,149.6678457,299,1
626,2/22/2016 16:09,1487,89,161,1,738,187932,0.55807689,49.0370093,60,0.888492797,25.16740086,115,157,3611,39,43,87.12854981,18.45611863,11.31421589,7,6.097131622,128,84,-49.11652495,77.49394809,289.1936721,1105,37.1593247,227.8497582,11.32000858,5.185417395,223.0973196,80,1
627,2/22/2016 16:09,1236,79,289,1,4118,14227,0.696548055,78.19997525,29,2.377256683,3.364457166,75,21,529,68,6,98.92483113,61.05442649,12.6498476,-18,47.06776305,110,1,172.7624964,76.15421538,1.167079109,2619,29.57804737,177.9289043,29.32108951,0.91797189,344.1087443,291,0
628,2/22/2016 16:09,1884,93,340,4,9484,73580,0.66820213,57.32230451,116,2.452869811,51.76967934,114,80,3071,0,41,30.07109218,72.8052912,11.17680518,-4,71.71875699,115,121,99.44360052,-26.3772991,211.6062144,3427,56.60001972,616.5865772,7.533808577,1.161055892,374.6627737,44,2
629,2/22/2016 16:09,1896,72,388,4,3497,118767,0.732562229,88.40392252,129,2.369134022,59.06618999,75,33,1700,62,-3,147.0033174,97.1425427,14.53695765,24,88.07680299,149,101,-19.90097578,40.28576334,242.2332588,4934,48.74346271,467.2209019,26.9913951,6.932397137,451.3202543,105,1
630,2/22/2016 16:09,1271,37,321,2,7947,127478,0.928310583,44.87032016,2,4.130259386,27.52544433,96,10,1127,119,27,56.3510815,62.05046168,14.17608621,49,99.75602951,111,78,-151.03089,31.61030234,125.8072737,3868,6.183186353,81.51483622,5.315914879,9.604868964,445.2945092,63,0
631,2/22/2016 16:09,1188,49,106,3,7305,104590,0.596392697,69.58150013,133,2.498282581,23.23307921,103,32,602,35,24,197.2216039,73.09350654,13.38224259,14,58.61057692,74,81,63.5912885,-88.52323256,198.3655362,1516,34.0134625,407.0217432,6.622680913,5.740804408,437.54667,222,1
632,2/22/2016 16:09,1998,52,290,4,8125,80186,0.803869663,46.63152192,76,4.356659773,28.09439585,83,123,2820,115,39,75.19544362,37.12435111,12.48965432,22,98.4371602,79,121,-30.42711756,-53.07600237,241.0762483,3703,85.90862466,994.3080944,15.49298803,6.298856935,156.8848565,111,2
633,2/22/2016 16:09,1703,33,475,1,8682,146484,0.518818545,85.70274013,83,3.89054313,52.43308407,110,146,3381,0,-8,71.24368033,70.04970215,11.498255,21,55.299175,128,113,47.87444446,-84.26847216,37.90421691,1285,3.26467494,730.2948019,23.87781599,0.451961635,408.8481682,32,1
634,2/22/2016 16:09,1446,22,341,1,9466,104934,0.658396251,99.43686791,126,3.248014612,68.04752027,86,149,1496,87,30,140.3854675,77.32363687,11.4834864,18,64.20043667,111,7,-45.27237561,-11.40904588,200.5020398,2799,20.08374111,183.3713971,12.61605972,4.939456632,179.4856292,193,1
635,2/22/2016 16:09,1580,5,88,2,2512,167112,0.73632881,24.33149919,59,2.932193827,72.065806,79,77,1135,88,46,151.4141989,38.02364089,13.27383594,-3,67.42599582,123,73,138.2445451,29.15041881,253.8794372,595,37.37069558,22.72321634,12.94488249,0.61294446,268.1831752,166,2
636,2/22/2016 16:09,1789,18,463,2,5173,90947,0.537139575,47.43389632,60,1.237958957,27.70884398,118,113,3594,102,34,131.1784747,87.2242469,14.5842303,8,70.97668662,129,101,-23.05673185,69.90356959,154.3413016,1044,41.35098432,841.8297533,22.18078232,4.963051949,205.179647,285,1
637,2/22/2016 16:09,1860,38,483,2,4228,184914,0.771983967,8.125667976,8,3.863504694,85.62625999,71,13,626,96,9,106.1361604,61.51527478,11.57981382,-20,44.01262745,72,118,146.1609157,-34.34048264,65.58193042,776,96.2313168,429.8263744,5.365545037,6.386273755,179.1534266,146,2
638,2/22/2016 16:09,1246,37,192,1,6199,24500,0.655162811,14.09954444,66,4.041775349,48.52662397,83,64,2830,87,4,72.41527037,3.091170777,14.70283975,-19,98.38096796,145,28,-38.94583612,21.30117171,241.4057753,3837,54.70323276,263.0224422,5.99707858,8.198518253,387.3627138,25,0
639,2/22/2016 16:09,1962,94,153,4,1802,174505,0.996405007,92.91501822,94,2.497997884,54.81334453,90,68,3244,89,41,49.89055482,24.76539464,14.65899648,19,38.9765553,145,117,72.18775296,39.75723142,167.7090858,3268,17.26275351,637.9198779,29.20331797,9.014041011,476.3852885,161,1
640,2/22/2016 16:09,1075,95,311,3,4679,98066,0.815484751,54.36137765,67,1.179844594,22.83206524,104,194,518,124,32,124.1986682,72.13290544,14.57338803,38,21.51364211,89,139,-139.0698889,20.26627653,90.44273645,2913,90.19069679,645.3952916,11.73207991,4.665465121,280.4333287,48,0
641,2/22/2016 16:09,1153,64,137,4,5966,18024,0.622087598,39.51160172,16,3.82451179,38.31716416,97,198,1695,130,18,51.74427677,51.15470036,11.90300347,4,66.84053123,113,15,27.75830722,40.79155671,239.5185102,1641,89.29623453,131.5860776,19.41664829,5.812105568,396.9479961,76,0
642,2/22/2016 16:09,1655,10,273,3,4596,34088,0.551336623,67.14825293,58,4.020630429,5.163583222,105,143,2669,126,23,83.75138758,44.11329438,14.65922597,16,41.70829074,146,113,-66.63950596,52.33362038,249.0163974,814,4.633827433,372.8094159,17.25053246,6.340856664,302.3990001,187,1
643,2/22/2016 16:09,1434,79,149,4,3409,158900,0.52035989,56.01612883,95,2.878901629,57.72691899,110,53,3893,19,19,117.3589087,96.93608339,12.91376466,27,13.08191705,106,112,68.35056987,-29.74693448,107.8199591,1399,1.480119882,757.7191753,27.34004206,9.358318179,395.4941513,33,1
644,2/22/2016 16:09,1996,42,188,2,5063,173039,0.545386632,28.8717723,39,3.51607743,74.88714807,114,198,2835,55,5,122.3404615,40.07379511,12.71756845,42,18.47429027,90,59,108.3248922,9.594046496,203.309685,1583,63.30864836,46.95717871,26.81398224,5.605827305,140.0445227,236,1
645,2/22/2016 16:09,1085,48,141,1,7654,124770,0.840029764,22.66145063,130,3.890986362,54.3514274,89,74,1300,109,44,186.9531858,12.0559966,13.50651263,19,84.5540008,110,64,141.7613557,-26.90546548,311.2648573,4692,76.56063128,343.6925289,13.47478955,7.174134463,216.8273037,57,0
646,2/22/2016 16:09,1696,44,131,3,4064,185557,0.927496138,59.023975,128,1.528739871,32.65402889,76,81,3742,104,6,40.1713381,36.48131703,14.72686713,-1,46.36838875,77,134,97.44457335,52.40992083,339.7410044,3917,54.59022051,347.2329654,25.01310219,5.916764648,323.101671,248,2
647,2/22/2016 16:09,1284,82,452,4,949,132393,0.578366557,18.82655112,7,1.485332227,83.47471484,91,86,752,7,42,100.412491,96.46335365,12.87746826,-3,0.694696581,138,94,-101.9519437,36.02310596,207.1673423,1683,24.86994716,111.8802272,11.91308043,5.25512188,403.8754884,216,1
648,2/22/2016 16:09,1973,87,4,1,1239,47440,0.701067227,13.91721008,61,3.569149334,5.763563352,114,91,3073,19,7,174.139303,89.56359399,14.99159852,-16,93.15845751,113,95,-0.554037992,-52.16275822,86.80339204,4319,53.00925679,118.6098259,14.66233775,1.249465543,175.0635917,295,0
649,2/22/2016 16:09,1219,97,491,3,702,103739,0.677117672,31.83875625,16,2.610798418,24.87344287,119,32,2755,99,46,63.21084129,84.18484012,11.31335899,-16,22.66038837,121,104,-96.76555623,-49.94139611,294.9567932,1627,73.88339959,306.1121312,11.49686665,7.263499573,317.9640087,7,0
650,2/22/2016 16:09,1068,16,476,3,8046,93797,0.822259046,86.13410631,42,2.610364036,5.003082952,97,191,2476,138,44,109.3524599,77.99234795,13.43336621,0,59.58090619,81,79,-177.4976501,-3.970010903,18.22618588,510,71.85596415,548.3285409,18.3592036,0.695908204,445.6534795,163,1
651,2/22/2016 16:09,1046,54,263,1,1032,183385,0.591338941,3.681944092,1,4.797730066,39.3009086,89,120,1365,109,33,125.8689985,53.15555083,14.8177684,20,89.2333948,122,62,144.2055557,-60.00332915,112.6702515,2757,70.02755011,520.0008902,26.4612999,9.256423561,355.65778,123,1
652,2/22/2016 16:09,1093,35,26,2,625,133848,0.976659655,83.32662536,59,4.016785573,25.03539191,101,162,1708,12,32,139.8221759,35.12584725,14.21921332,37,92.3833453,147,48,144.8044941,-59.60421817,127.9626883,4529,44.90232208,464.0987496,17.97973177,8.34039318,428.6136266,71,1
653,2/22/2016 16:09,1749,98,459,1,8574,22349,0.864278191,62.09738362,92,1.354565336,68.25821737,88,67,3245,69,15,131.1901421,78.44731727,12.01536886,-15,83.51393789,113,38,76.40066567,-34.04274117,21.20308978,1161,20.29025673,751.191473,21.81666617,9.345357319,404.7460169,128,2
654,2/22/2016 16:09,1957,28,24,2,4357,136287,0.977535939,4.037275756,14,2.091248068,7.855912453,97,187,1457,1,-7,108.9016031,21.84225444,12.73868635,-17,86.02352787,139,39,54.17217722,-4.214294291,281.0778337,622,81.36571569,393.5186899,25.77312228,2.583336403,356.2189298,291,0
655,2/22/2016 16:09,1452,2,491,4,8530,147499,0.638684622,60.20389164,124,4.167114004,3.367256421,94,84,3867,104,2,53.48477834,44.35347275,11.30580812,12,60.94599859,110,76,-28.97731147,-42.05091057,205.8874932,4038,0.807965675,918.4440863,28.92500571,4.52922913,206.63789,12,2
656,2/22/2016 16:09,1203,94,266,4,6803,25704,0.793857819,42.60194048,93,0.45877286,55.29245517,91,187,2335,103,0,160.0383337,84.35148958,14.90540082,-16,80.17709959,96,75,62.35110174,63.46373739,158.6043468,1035,96.22205485,580.6706252,18.36548105,5.041274697,277.7334901,141,0
657,2/22/2016 16:09,1911,13,229,1,7790,166504,0.866133969,84.11276081,1,1.673115032,74.66150446,71,63,2375,110,35,186.6585755,35.93242173,13.60297574,7,58.40647832,87,3,71.25728862,-56.63875787,30.65722864,3236,61.88029337,861.0415432,15.08365328,9.165552914,202.3690441,51,1
658,2/22/2016 16:09,1217,41,269,2,1105,133245,0.855478111,90.71987107,123,1.764586735,46.83501423,90,24,3423,45,40,138.5823889,71.98991964,12.90361035,38,15.23987301,103,100,148.1306627,-33.04982916,310.0371154,1226,24.71091328,733.8504951,15.93688498,8.250934819,391.1669446,57,1
659,2/22/2016 16:10,1473,80,125,4,6076,138777,0.51067305,28.64931612,121,2.0122162,28.12686763,75,187,3617,24,43,73.65497814,44.77397631,11.14450745,6,74.64108292,111,88,157.3725433,-24.49725656,358.1690478,2823,17.76647558,186.8303194,26.46099406,5.496674118,335.3015164,253,1
660,2/22/2016 16:10,1431,59,172,2,4419,86598,0.999144582,78.41700091,79,1.369771194,49.85610536,102,190,3677,45,13,199.3744234,14.03656431,13.64736195,-15,51.49460095,139,10,-1.649749816,61.75412249,140.5513773,4519,1.969244035,831.6983545,23.02417311,4.711055149,162.3845005,216,0
661,2/22/2016 16:10,1340,69,234,2,1374,46732,0.964029986,30.98028293,114,3.245307784,33.82955372,111,170,1751,125,11,53.12785108,46.512419,11.63883187,35,57.2756253,100,120,-41.76981547,-7.297807688,279.9452929,3895,0.791479318,452.0723243,22.50767646,1.661301997,409.6648264,169,0
662,2/22/2016 16:10,1550,92,295,2,3645,156567,0.559876041,29.56354573,94,2.035763239,29.62463402,115,128,1639,119,15,199.9066035,0.022940506,11.32922479,-19,95.60152192,124,101,55.64461566,-6.248745983,194.475672,4041,85.5511935,22.67344655,18.16829112,1.342220365,286.3580148,122,1
663,2/22/2016 16:10,1611,53,403,1,3877,135241,0.771783387,19.26383407,96,2.757046466,44.71596952,72,156,3112,98,8,106.9971703,76.59706463,11.0992346,-4,6.631800908,124,94,109.8985296,30.05515349,140.9572979,4557,56.61124825,852.2212984,28.83168216,2.115221015,196.513789,137,0
664,2/22/2016 16:10,1288,45,435,2,2373,36233,0.657278228,67.84890283,121,1.435703606,61.40480379,93,186,3088,88,19,111.6328671,21.58689146,14.70520278,-16,75.25177452,147,70,117.4747886,-33.22017819,161.3826571,3774,92.33659384,450.2761838,20.60652731,1.170476976,361.6409361,134,0
665,2/22/2016 16:10,1253,20,275,1,1932,126124,0.939447008,26.1685479,65,4.320428239,57.86549072,81,61,1774,139,40,120.7278185,37.12296671,13.72148538,-18,97.47300273,89,105,-149.8781667,-8.896878101,262.919706,4148,58.34088052,407.4516469,13.13322266,4.693940465,144.4366875,284,0
666,2/22/2016 16:10,1733,24,76,4,1203,98267,0.848759815,46.4858342,43,1.108281706,10.8227894,74,198,2980,84,10,35.37406399,34.93064567,12.25834835,-11,40.75453324,92,136,128.4617478,66.5689845,229.1471021,4511,35.27636073,813.8330884,19.27295893,7.763373118,363.6429312,125,0
667,2/22/2016 16:10,1356,61,308,4,3420,78658,0.611758578,81.21280875,3,4.398850197,21.82692756,91,110,552,133,21,142.6056042,49.61753234,11.26540303,29,8.342635358,130,119,-174.9615505,76.3353162,314.0195277,1966,92.50838239,162.0880609,23.43848936,1.57702093,118.8032639,294,1
668,2/22/2016 16:10,1022,91,214,3,8338,131160,0.516930573,79.19128417,38,0.977543664,0.704710264,89,175,1148,93,31,98.47317329,74.53197878,14.4004785,32,91.63383424,91,119,29.37732813,-66.10216331,247.7686577,1163,30.50271445,706.0901378,29.48364893,6.978753561,148.5300866,232,1
669,2/22/2016 16:10,1761,94,431,3,326,78785,0.645870901,85.54426093,48,1.913636137,43.81550438,102,97,1340,21,24,68.9342661,65.52110506,13.8800172,8,48.92277161,137,38,104.7724794,39.33780682,100.673183,4031,46.95073988,275.9329165,24.29127827,4.921454669,346.8215193,189,1
670,2/22/2016 16:10,1521,58,485,4,5454,165728,0.519068636,16.10645133,4,3.917893806,77.01278535,73,115,1292,84,38,151.8328249,64.43530931,13.52706082,37,49.36228314,147,137,-162.6943095,-30.14878579,156.5282842,2519,4.41697037,10.91077546,10.19597142,6.739466393,193.4538016,7,1
671,2/22/2016 16:10,1757,27,376,2,5342,141018,0.570655356,58.68927623,44,2.514011408,41.42519159,95,100,2594,10,20,146.5926417,95.90019486,14.00420484,-13,2.241290522,130,118,-8.571006293,-74.56794045,307.574261,4591,24.64142294,391.5168906,21.60178658,6.557940984,494.5813041,55,1
